url,is_article?,publication_date (yyyy-mm-dd hh:mm:ss)
https://www.japantimes.co.jp/collection/page/2/,,
https://www.japantimes.co.jp/tag/j/,,
https://www.japantimes.co.jp/tag/vj/,,
https://www.japantimes.co.jp/2015/05/,,
https://www.japantimes.co.jp/tag/rugy/,,
https://www.japantimes.co.jp/2020/01/04,,
https://www.japantimes.co.jp/2011/08/28/,,
https://www.japantimes.co.jp/tag/election-2012-3/,,
https://www.japantimes.co.jp/station/seta-station/,,
https://news.yahoo.co.jp/media/nna,,
https://news.yahoo.co.jp/feature/94,,
https://news.yahoo.co.jp/feature/141,,
https://news.yahoo.co.jp/feature/1164,,
https://news.yahoo.co.jp/byline/guide/,,
https://news.yahoo.co.jp/comment/violation/,,
https://news.yahoo.co.jp/byline/toryu/20180708-00088291/,,
https://news.yahoo.co.jp/byline/obiekt/20191001-00144964/,,
https://mainichi.jp/car/,,
https://mainichi.jp/car/6,,
http://mainichi.jp/agri/5,,
http://mainichi.jp/LGBT/11,,
https://mainichi.jp/info/plan/,,
https://mainichi.jp/articles/20160101/k00/00m/050/033000c,,
https://mainichi.jp/graphs/20190322/hpj/00m/050/005000g/14,,
https://mainichi.jp/sports/soccer/japan/flash/20140614.html,,
http://www.sukuukai.jp/index.php,,
http://www.sukuukai.jp/English/how.html,,
http://www.sukuukai.jp/report/item_1891.html,,
http://www.sukuukai.jp/mailnews/item_381.html,,
http://www.sukuukai.jp/mailnews/2014/archive/2014-08/,,
http://www.sukuukai.jp/report/20191213/20191213_05.html,,
http://www.sukuukai.jp/report/20131008/20131008_3_1.html,,
http://www.sukuukai.jp/mailnews/category_99/archive/2016-07/,,
